run_key,series,campaign,suite,run_leaf,experiment_slug,predictor_name,dataset_name,tier_size,n_samples,model_kind,model_id,thinking_level,batch_size,phase,accuracy,f1_macro,duration_seconds,infer_time_s,has_predictions,predictions_source,saved_utc,run_dir,format
reasoning_spectrum/20260521_100557/tier_6_gemma_overclocked_booster,reasoning_spectrum,20260521_100557,20260521_100557,tier_6_gemma_overclocked_booster,reasoning_spectrum,reasoning_spectrum:gemma_overclocked_booster,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100557/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_100557,20260521_100557,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100557/tier_2_surface_external_cot,reasoning_spectrum,20260521_100557,20260521_100557,tier_2_surface_external_cot,reasoning_spectrum,reasoning_spectrum:surface_external_cot,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_6_gemma_overclocked_booster,reasoning_spectrum,20260521_100423,20260521_100423,tier_6_gemma_overclocked_booster,reasoning_spectrum,reasoning_spectrum:gemma_overclocked_booster,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_5_gemma_native_heavy,reasoning_spectrum,20260521_100423,20260521_100423,tier_5_gemma_native_heavy,reasoning_spectrum,reasoning_spectrum:gemma_native_heavy,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_2_surface_external_cot,reasoning_spectrum,20260521_100423,20260521_100423,tier_2_surface_external_cot,reasoning_spectrum,reasoning_spectrum:surface_external_cot,20260521,,,reasoning_spectrum_tier,,,,tier,,,,,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
raw/prompt_eng/semantic_entropy_vcsc/20260514_094902,raw,20260514_094902,,20260514_094902,semantic_entropy_vcsc,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/semantic_entropy_vcsc/20260514_094902,manifest_only
raw/prompt_eng/semantic_entropy_vcsc/20260514_093514,raw,20260514_093514,,20260514_093514,semantic_entropy_vcsc,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/semantic_entropy_vcsc/20260514_093514,manifest_only
raw/prompt_eng/semantic_entropy_vcsc/20260514_093133,raw,20260514_093133,,20260514_093133,semantic_entropy_vcsc,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/semantic_entropy_vcsc/20260514_093133,manifest_only
raw/prompt_eng/rubric_confidence_gemini/20260516_075729,raw,20260516_075729,,20260516_075729,rubric_confidence_gemini,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/rubric_confidence_gemini/20260516_075729,manifest_only
raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_093514,raw,20260512_093514,,20260512_093514,per_label_boolean_matrix_batch10,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_093514,manifest_only
raw/prompt_eng/per_label_boolean_batch10/20260512_090439,raw,20260512_090439,,20260512_090439,per_label_boolean_batch10,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/per_label_boolean_batch10/20260512_090439,manifest_only
raw/prompt_eng/per_label/20260512_085619,raw,20260512_085619,,20260512_085619,per_label,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/per_label/20260512_085619,manifest_only
raw/prompt_eng/per_label/20260510_223406,raw,20260510_223406,,20260510_223406,per_label,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/per_label/20260510_223406,manifest_only
raw/prompt_eng/multi_label_joint/20260511_074931,raw,20260511_074931,,20260511_074931,multi_label_joint,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/multi_label_joint/20260511_074931,manifest_only
raw/prompt_eng/multi_label_joint/20260511_074846,raw,20260511_074846,,20260511_074846,multi_label_joint,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/multi_label_joint/20260511_074846,manifest_only
raw/prompt_eng/harsh_top2_single_critique/20260514_095225,raw,20260514_095225,,20260514_095225,harsh_top2_single_critique,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/harsh_top2_single_critique/20260514_095225,manifest_only
raw/prompt_eng/harsh_critic_committee/20260514_095201,raw,20260514_095201,,20260514_095201,harsh_critic_committee,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/harsh_critic_committee/20260514_095201,manifest_only
raw/prompt_eng/gepa_light_batch_opt/20260513_124221,raw,20260513_124221,,20260513_124221,gepa_light_batch_opt,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/gepa_light_batch_opt/20260513_124221,manifest_only
raw/prompt_eng/gepa_light_batch_opt/20260512_111607,raw,20260512_111607,,20260512_111607,gepa_light_batch_opt,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/gepa_light_batch_opt/20260512_111607,manifest_only
raw/prompt_eng/gepa_light_batch_opt/20260512_102342,raw,20260512_102342,,20260512_102342,gepa_light_batch_opt,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/gepa_light_batch_opt/20260512_102342,manifest_only
raw/prompt_eng/gepa_light_batch_opt/20260512_102050,raw,20260512_102050,,20260512_102050,gepa_light_batch_opt,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/gepa_light_batch_opt/20260512_102050,manifest_only
raw/prompt_eng/gemma_top2_gemini_boolean_match/20260515_075938,raw,20260515_075938,,20260515_075938,gemma_top2_gemini_boolean_match,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/gemma_top2_gemini_boolean_match/20260515_075938,manifest_only
raw/prompt_eng/fewshot_batch/20260512_111611,raw,20260512_111611,,20260512_111611,fewshot_batch,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/fewshot_batch/20260512_111611,manifest_only
raw/prompt_eng/fewshot_batch/20260512_102640,raw,20260512_102640,,20260512_102640,fewshot_batch,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/fewshot_batch/20260512_102640,manifest_only
raw/prompt_eng/ensemble_confidence/20260511_083902,raw,20260511_083902,,20260511_083902,ensemble_confidence,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/ensemble_confidence/20260511_083902,manifest_only
raw/prompt_eng/ensemble_confidence/20260511_082920,raw,20260511_082920,,20260511_082920,ensemble_confidence,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/ensemble_confidence/20260511_082920,manifest_only
raw/prompt_eng/ensemble_confidence/20260511_081208,raw,20260511_081208,,20260511_081208,ensemble_confidence,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/ensemble_confidence/20260511_081208,manifest_only
raw/prompt_eng/ensemble_confidence/20260511_080537,raw,20260511_080537,,20260511_080537,ensemble_confidence,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/ensemble_confidence/20260511_080537,manifest_only
raw/prompt_eng/ensemble_confidence/20260511_080215,raw,20260511_080215,,20260511_080215,ensemble_confidence,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/ensemble_confidence/20260511_080215,manifest_only
raw/prompt_eng/diverse_persona_ensemble_no_ama/20260512_121228,raw,20260512_121228,,20260512_121228,diverse_persona_ensemble_no_ama,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/diverse_persona_ensemble_no_ama/20260512_121228,manifest_only
raw/prompt_eng/diverse_persona_ensemble_no_ama/20260512_110703,raw,20260512_110703,,20260512_110703,diverse_persona_ensemble_no_ama,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/diverse_persona_ensemble_no_ama/20260512_110703,manifest_only
raw/prompt_eng/cot_batch/20260512_111611,raw,20260512_111611,,20260512_111611,cot_batch,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/cot_batch/20260512_111611,manifest_only
raw/prompt_eng/cot_batch/20260512_102640,raw,20260512_102640,,20260512_102640,cot_batch,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/cot_batch/20260512_102640,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_091617,raw,20260511_091617,,20260511_091617,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_091617,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_091201,raw,20260511_091201,,20260511_091201,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_091201,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_090432,raw,20260511_090432,,20260511_090432,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_090432,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_090035,raw,20260511_090035,,20260511_090035,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_090035,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_085451,raw,20260511_085451,,20260511_085451,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_085451,manifest_only
raw/prompt_eng/contrastive_boundary_retrieval/20260511_085222,raw,20260511_085222,,20260511_085222,contrastive_boundary_retrieval,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/contrastive_boundary_retrieval/20260511_085222,manifest_only
raw/prompt_eng/chain_of_verification/20260514_094952,raw,20260514_094952,,20260514_094952,chain_of_verification,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/chain_of_verification/20260514_094952,manifest_only
raw/prompt_eng/chain_of_verification/20260514_093228,raw,20260514_093228,,20260514_093228,chain_of_verification,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/chain_of_verification/20260514_093228,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_110616,raw,20260512_110616,,20260512_110616,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_110616,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_110441,raw,20260512_110441,,20260512_110441,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_110441,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_110153,raw,20260512_110153,,20260512_110153,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_110153,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_105903,raw,20260512_105903,,20260512_105903,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_105903,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_105646,raw,20260512_105646,,20260512_105646,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_105646,manifest_only
raw/prompt_eng/centroid_fewshot/20260512_105037,raw,20260512_105037,,20260512_105037,centroid_fewshot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/centroid_fewshot/20260512_105037,manifest_only
raw/prompt_eng/bootstrap_batch_cot/20260512_111513,raw,20260512_111513,,20260512_111513,bootstrap_batch_cot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/bootstrap_batch_cot/20260512_111513,manifest_only
raw/prompt_eng/bootstrap_batch_cot/20260512_102717,raw,20260512_102717,,20260512_102717,bootstrap_batch_cot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/bootstrap_batch_cot/20260512_102717,manifest_only
raw/prompt_eng/bootstrap_batch_cot/20260512_102342,raw,20260512_102342,,20260512_102342,bootstrap_batch_cot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/bootstrap_batch_cot/20260512_102342,manifest_only
raw/prompt_eng/bootstrap_batch_cot/20260512_102050,raw,20260512_102050,,20260512_102050,bootstrap_batch_cot,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/bootstrap_batch_cot/20260512_102050,manifest_only
raw/prompt_eng/blind_dinco_multilabel/20260514_095111,raw,20260514_095111,,20260514_095111,blind_dinco_multilabel,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/blind_dinco_multilabel/20260514_095111,manifest_only
raw/prompt_eng/blind_dinco_multilabel/20260514_090213,raw,20260514_090213,,20260514_090213,blind_dinco_multilabel,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/blind_dinco_multilabel/20260514_090213,manifest_only
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_080946,raw,20260517_080946,,20260517_080946,baseline_gemini31_pubmed_rct,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_080946,manifest_only
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_080811,raw,20260517_080811,,20260517_080811,baseline_gemini31_pubmed_rct,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260517_080811,manifest_only
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150355,raw,20260514_150355,,20260514_150355,baseline_gemini31_pubmed_rct,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150355,manifest_only
raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150218,raw,20260514_150218,,20260514_150218,baseline_gemini31_pubmed_rct,,,,,,,,,started,,,,,False,none,,raw/prompt_eng/baseline_gemini31_pubmed_rct/20260514_150218,manifest_only
prompt_eng/20260518_075306/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,prompt_eng,20260518_075306,multilabel_confusion_probe,multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,multilabel_confusion_probe,,,200.0,,multilabel_confusion_probe,gemini-3.1-flash-lite-preview,high,5.0,started,,,,,False,none,,prompt_eng/20260518_075306/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,manifest_only
mvp_v1/tfidf_xgboost/20260420_223658,mvp_v1,20260420_223658,tfidf_xgboost,mvp_xgb_summary_20260420_223658,tfidf_xgboost,tfidf_xgboost,prosocial_dialogue,,,legacy_mvp,,,,final,,,,,True,legacy_csv,,mvp_v1/tfidf_xgboost,mvp_v1_summary
mvp4_results/lex_glue_scotus/xgboost_tfidf/train100,mvp4_results,,lex_glue_scotus,xgboost_tfidf_train100,mvp4,xgboost_tfidf,lex_glue_scotus,,,ML,xgboost_tfidf,,,final,,,,,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
hf_llms_comparison/20260425_102439/ag_news/llama_8b,hf_llms_comparison,20260425_102439,ag_news,llama_8b,hf_llms_comparison,llama_8b,ag_news,50.0,50.0,hf_openrouter,llama_8b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/tweet_sentiment/qwen_1_5b,hf_llms_comparison,20260425_080936,tweet_sentiment,qwen_1_5b,hf_llms_comparison,qwen_1_5b,tweet_sentiment,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/tweet_sentiment/mixtral_8x22b,hf_llms_comparison,20260425_080936,tweet_sentiment,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,tweet_sentiment,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/social_bias_frames/qwen_1_5b,hf_llms_comparison,20260425_080936,social_bias_frames,qwen_1_5b,hf_llms_comparison,qwen_1_5b,social_bias_frames,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/social_bias_frames/mixtral_8x22b,hf_llms_comparison,20260425_080936,social_bias_frames,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,social_bias_frames,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/ag_news/qwen_1_5b,hf_llms_comparison,20260425_080936,ag_news,qwen_1_5b,hf_llms_comparison,qwen_1_5b,ag_news,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_080936/ag_news/mixtral_8x22b,hf_llms_comparison,20260425_080936,ag_news,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,ag_news,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/tweet_sentiment/mixtral_8x22b,hf_llms_comparison,20260425_005602,tweet_sentiment,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,tweet_sentiment,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/lex_scotus/qwen_1_5b,hf_llms_comparison,20260425_005602,lex_scotus,qwen_1_5b,hf_llms_comparison,qwen_1_5b,lex_scotus,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/lex_scotus/mixtral_8x22b,hf_llms_comparison,20260425_005602,lex_scotus,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,lex_scotus,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/lex_scotus/llama_8b,hf_llms_comparison,20260425_005602,lex_scotus,llama_8b,hf_llms_comparison,llama_8b,lex_scotus,50.0,50.0,hf_openrouter,llama_8b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/lex_scotus/gpt_oss_20b,hf_llms_comparison,20260425_005602,lex_scotus,gpt_oss_20b,hf_llms_comparison,gpt_oss_20b,lex_scotus,50.0,50.0,hf_openrouter,gpt_oss_20b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/ag_news/qwen_1_5b,hf_llms_comparison,20260425_005602,ag_news,qwen_1_5b,hf_llms_comparison,qwen_1_5b,ag_news,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/ag_news/mixtral_8x22b,hf_llms_comparison,20260425_005602,ag_news,mixtral_8x22b,hf_llms_comparison,mixtral_8x22b,ag_news,50.0,50.0,hf_openrouter,mixtral_8x22b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
hf_llms_comparison/20260425_005602/ag_news/gpt_oss_20b,hf_llms_comparison,20260425_005602,ag_news,gpt_oss_20b,hf_llms_comparison,gpt_oss_20b,ag_news,50.0,50.0,hf_openrouter,gpt_oss_20b,,,final,,,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
gepa_mipro/banking-10/optimize/20260521_072114,gepa_mipro,20260521_072114,,20260521_072114,,,,,,,,,,started,,,,,False,none,,gepa_mipro/banking-10/optimize/20260521_072114,manifest_only
