dataset,model,batch_no,model_id,stage,error
ag_news,gpt_oss_20b,13,openai/gpt-oss-20b,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56a-40a62eb71b341d5f053c7980;0d58c88e-ff19-4be2-8f22-a3b371d857bf)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,14,openai/gpt-oss-20b,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56a-382259da2a94c0024ee2af4d;7419934a-4328-46f6-95a1-fb5275e73923)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,14,openai/gpt-oss-20b,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56a-3c3964084cbd1f705d4492ae;9fdc904f-4b9d-4fcc-812c-f69f2f2d801b)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,15,openai/gpt-oss-20b,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56a-1e81579e16d08d173a7cbbe5;c2096d30-ea77-4258-8bd5-63dc7ebf47ab)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,15,openai/gpt-oss-20b,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56a-41b917ab4c87785a69125c03;d14921cb-c569-4357-a421-5135247b2433)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,16,openai/gpt-oss-20b,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56b-3c568332217aaa881019a349;66cf90d4-e1ed-4733-87c6-2af2f57ea5b9)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,16,openai/gpt-oss-20b,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56b-411241ad6ad55098782e65bd;0a62a007-c1e1-41f8-bd89-5bd00ba2f242)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,17,openai/gpt-oss-20b,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56b-2f68be575ddf67fa09b317e6;9d6bcad6-01fe-43b1-96f4-2cc9c12de097)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,gpt_oss_20b,17,openai/gpt-oss-20b,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/groq/openai/v1/chat/completions (Request ID: Root=1-69ebe56b-2000ea4f40341e1917c0bea4;6b45704f-f851-47dc-a9c5-f01409233f42)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,1,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56b-233c446a01a48c0a080b2d66;f463ae1a-d35f-424c-8a26-1e70610e0226)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,1,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56b-599284873d0e044870290a7d;8dcbb531-186f-4d31-8dba-ccb48df8b61b)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,2,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-2ec3de6d042de5cd11ec7055;b7cb6987-9777-4dc0-95d7-d4074e8a6221)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,2,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-565fd6fb3504de4a21127631;659cc0e1-4d5c-418d-b2ff-e1a1c5c2d2f1)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,3,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-652eb63f45283c5d2ba935f1;9b9bef44-df0c-4aa9-bbb8-497e2797c3d5)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,3,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-544e61c12eeb7bc204702b38;4c0e03cd-5ef4-4aa9-a896-ca0f977a8f18)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,4,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-3209ce1550aa54771f0940cc;1a0a7815-5e6a-4c98-bfb9-8f7c7cefa366)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,4,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56c-20c5a99859d8c5884888f5f5;a0930f67-3f37-427a-9a8f-af26dbf6a47f)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,5,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-758740de5bafeb190a972a9d;b0114800-cdc9-479e-bed6-a7da5887e5ce)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,5,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-3cbdf99e0b7d15de697477b5;1714ea0a-8272-4703-8bfd-01b0ab97abac)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,6,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-3a0b8e1b6f64250e4f138a11;cbb960e0-9941-4e8a-a8c6-6fe7d83e2b44)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,6,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-632ca5e0579ee9784b15dc8f;12355df3-de89-425a-b66e-5636984b25fe)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,7,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-58e7e976304dc0713320f89b;919bf805-bd96-4135-88b1-e172b956186e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,7,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56d-36aa287345ba15d9188d5385;da8ffd15-bee3-4a8c-be56-ff4199ba3436)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,8,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56e-3c747c0334bc712c170bd853;d3f0f9f5-b146-4eae-9b6d-843ef0c82b3d)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,8,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56e-285ff70449023fbe01162bc9;b55c7834-e5a6-4a3a-a50b-6d3163855390)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,9,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56e-5aefc8e50ff368f86c3194ea;3c776bcb-5db7-4f4f-bf7a-8ac5cce4cbb0)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,9,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56e-3f34e86e167fc2aa01e0be04;67995557-3ebf-4a39-a6a7-d80eb1445aea)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,10,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56e-3dd50d2254442b346df81613;818cf8cb-77f8-41f0-95ef-70935eece857)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,10,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-4202c1e217ad83cc6dac0f32;fc055dfa-820d-4670-b68c-1e98d6506df9)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,11,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-51fc087758db0ca620281335;d9e9899b-7af6-4238-9356-7bd687a8d29e)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,11,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-6df1fa9457876bde196773ea;98fbf298-8e5f-4024-919f-3cab46b335b4)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,12,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-244dd03e47c02b4b18f2c9ce;2d11c99f-34e4-49b1-a3d2-d1751a5832cf)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,12,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-1d01e66a475386535ac00356;cda611d4-d840-464f-b07f-6a6b13222e8a)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,13,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe56f-3cacb38b210d2e7712d11228;ebf01598-a955-4159-8b0b-d1ee3f016707)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,13,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-380af6463cd17f6c5fb9b1ed;d191d83f-b173-418d-bcb9-094f5497de89)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,14,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-7938347f06fd45a656fe8b62;1d490b1e-78aa-47dc-9a4c-22336cfeb58f)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,14,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-4b595baf70050e5a4fecb12e;1b2e0146-ba56-4065-af2e-6b96b73d06d0)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,15,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-3e87db2b57601ed9678d4300;6cffe007-f624-4ca1-b773-f886089072a4)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,15,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-4a57c1c6208fad8d3d145ecd;bae301ad-4162-4260-a54e-1e1fce818442)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,16,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe570-6f6d92f258fe683f51121759;a429ff49-7168-4ec8-ae21-7229ecac7fde)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,16,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe571-1ffbfe9e107edb7954235fbf;e4d71a86-0ee1-46c3-8c70-767720afd48d)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,17,mistralai/Mixtral-8x22B-Instruct-v0.1,with_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe571-44e8156b453a858607ab3061;0f9f834e-0201-4f4d-ab4c-fe6373642044)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
ag_news,mixtral_8x22b,17,mistralai/Mixtral-8x22B-Instruct-v0.1,without_logprobs,"402 Client Error: Payment Required for url: https://router.huggingface.co/nscale/v1/chat/completions (Request ID: Root=1-69ebe571-2b91de776985a4647758390b;02d02e51-53ae-4821-b2e4-472b2e116fda)

You have depleted your monthly included credits. Purchase pre-paid credits to continue using Inference Providers. Alternatively, subscribe to PRO to get 20x more included usage."
